"id","station_code","station_name","latitude","longitude","level"
384,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/cY93Nr1gwjo","Somabula Clinic",NULL,NULL,4
385,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/FDmiILjP1eD","Impala Clinic",NULL,NULL,4
386,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/GCjrq7GWU3O","Makepesi Clinic",NULL,NULL,4
387,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/hAWCopu9V38","Nkululeko Rural Health Centre",NULL,NULL,4
388,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/hRFRshSksyR","Ruby Clinic",NULL,NULL,4
389,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/HY9D6A9Y6yI","Kabanga Clinic",NULL,NULL,4
390,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/iEaTUEi6wdx","Senga Poly Clinic",NULL,NULL,4
391,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/iGoaM56EbBM","Madhikani Clinic",NULL,NULL,4
392,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/ixtnyj9buiO","Ivene Clinic",NULL,NULL,4
393,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/JRHi4DxHO3h","Child Welfare Clinic",NULL,NULL,4
394,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/jtWtzBZSo3X","Hozheri Clinic",NULL,NULL,4
395,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/kaTOd9MJSSE","Mkoba 1 Clinic",NULL,NULL,4
396,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/KMIq1ZmHSv8","Vungu Clinic",NULL,NULL,4
397,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/M0WPf48urCw","Totonga Clinic",NULL,NULL,4
398,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/oqwpCmwpRQM","ZPS Whawha Prison Young Offenders Clinic ",NULL,NULL,4
399,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/pQhsTO2zXMS","Gweru Provincial Hospital",NULL,NULL,4
400,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/PTsDqlRpf06","Chikwingwizha Mission Clinic",NULL,NULL,4
401,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/q60Ib7StJ1S","Riverdale Clinic",NULL,NULL,4
402,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/R0AbzHF3tB6","Gweru District Hospital",NULL,NULL,4
403,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/RHxCTgkiU56","Thornhill Airbase Hospital ",NULL,NULL,4
404,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/T7JmHwb645M","Gweru Provincial Hospital",NULL,NULL,4
405,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/tdC1z2GmRLr","Lower Gweru Mission Clinic",NULL,NULL,4
406,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/TqCxTt2cnSm","Chinamasa Clinic",NULL,NULL,4
407,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/UcsFwpVoOEX","Chiundura Clinic",NULL,NULL,4
408,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/UJXZfglDy6U","Vungu Mobile Clinic",NULL,NULL,4
409,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/VbSjaVx4t0f","Gunde Clinic",NULL,NULL,4
410,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/XdDKGCXjiWo","Mangwande Clinic",NULL,NULL,4
411,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/XJoYREEPF4o","Masvori Clinic",NULL,NULL,4
412,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/XS3MartMYZY","Kariba Clinic",NULL,NULL,4
413,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/yG0rQVBjb5a","Medical Centre Private Clinic",NULL,NULL,4
414,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/yy7YQ1Iak4s","St. Patricks Mission Clinic",NULL,NULL,4
415,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/ZPOJK6AT4IP","Ntabamhlope Rural Health Centre",NULL,NULL,4
416,"/Z9zOAr1dQ8K/MVEckxDrWZS/T80WDj2iahD/zZXWPXydW2S","ZPS Whawha Prison DEL",NULL,NULL,4
417,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA","Zvishavane",NULL,NULL,3
418,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/ASSntKFP1Ns","Zvishavane ZRP Clinic",NULL,NULL,4
419,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/bnZSVkbpSBX","Drinkwater Nursing Home",NULL,NULL,4
420,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/CJJQdq1o0Rt","Medical Centre Private Clinic",NULL,NULL,4
421,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/CN5hSez1FZH","Shabanie Mine Mine Hospital",NULL,NULL,4
422,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/CvqWEbuINjk","Weleza Rural Health Centre",NULL,NULL,4
423,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/D9ut3NEHhGX","Mapanzure Clinic",NULL,NULL,4
424,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/eiunn2MoKsC","MSU Clinic",NULL,NULL,4
425,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/Hi6wNttAdd8","Kandodo Clinic",NULL,NULL,4
426,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/huxj4MJyhKc","Maglas Clinic",NULL,NULL,4
427,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/KuyZ6kj3XTb","Dadaya Mission Hospital",NULL,NULL,4
428,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/L0rNZcH9Z5A","Maketo Rural Health Centre",NULL,NULL,4
429,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/MNUxL1SRlNy","Sabi Mine Clinic",NULL,NULL,4
430,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/NT6iUEF2uVS","Mabasa Clinic",NULL,NULL,4
431,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/Ox0ydqSNkgB","ZIMASCO Shurungwi Private Clinic",NULL,NULL,4
432,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/p8KL5Fuog5s","Mimosa Clinic",NULL,NULL,4
433,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/QdIiE0YViIT","Dambudzo Clinic",NULL,NULL,4
434,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/qe0LBjtqQap","Lundi Rural Hospital",NULL,NULL,4
435,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/qkMuVw4MQEE","Rutendo Polyclinic",NULL,NULL,4
436,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/QnMzPBGLmQ1","Mtambi Clinic",NULL,NULL,4
437,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/STiWupVJidD","Mandava Rural Health Centre",NULL,NULL,4
438,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/T4GXtObhlOJ","Highlands Clinic",NULL,NULL,4
439,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/TUZt7mTC18H","Mhondongori clinic",NULL,NULL,4
440,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/U9YejzJibuv","ZPS Zvishavane Prison Clinic",NULL,NULL,4
441,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/UIBkjBWyuZ4","Nyanga Council Clinic",NULL,NULL,4
442,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/ukkS2l3nv5k","Dayataya RHC Clinic",NULL,NULL,4
443,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/vbppi9iFRlX","Vugwi Rural Health Centre",NULL,NULL,4
444,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/VyrlfkMfooL","Gudo Clinic",NULL,NULL,4
445,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/waZ68sJCJtf","Vukuzenzele Rural Health Centre",NULL,NULL,4
446,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/wKuggNiqd4f","Cellmed Private Clinic",NULL,NULL,4
447,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/X3DFLGTbrbV","Murowa Clinic",NULL,NULL,4
448,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/xFBkyhr9rIH","Bannockburn Clinic",NULL,NULL,4
449,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/xsM6MHhUD0w","Matenda Rural Health Centre",NULL,NULL,4
450,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/yEJabXRhurV","Zvishavane District Hospital",NULL,NULL,4
451,"/Z9zOAr1dQ8K/MVEckxDrWZS/W4O6XMG1LlA/ZSmg6Wqhwv5","Mapate Clinic",NULL,NULL,4
452,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg","Shurugwi",NULL,NULL,3
453,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/an1Pd09xktD","Tana Rural Health Centre",NULL,NULL,4
454,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/bhrTNmQLvAI","Unki Clinic",NULL,NULL,4
455,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/D1FyPUDQYi2","Zvamabande Rural Hospital",NULL,NULL,4
456,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/DCU5QjMbbKz","Chikato Rural Health Centre",NULL,NULL,4
457,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/DfMa1nOjEFp","Chironde Clinic",NULL,NULL,4
458,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/F8F8X9L0sOV","Jobolinko Clinic",NULL,NULL,4
459,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/FP1lRJ2sMlz","Zviumwa RDC clinic",NULL,NULL,4
460,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/gYwM1oInq05","Peak Mine Mine Clinic",NULL,NULL,4
461,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/H20P6B4Yluo","Marishongwe Rural Health Centre",NULL,NULL,4
462,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/H8HToxLoWjA","Nhema Clinic",NULL,NULL,4
463,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/hEMexb2wBNZ","Falcon 100460 - Mine Clinic",NULL,NULL,4
464,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/hOfZBmVIXq4","Ruchanyu Clinic",NULL,NULL,4
465,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/HQZFXzUSEUY","Rusike Clinic",NULL,NULL,4
466,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/hTd6mJv5irD","Shurugwi District Hospital",NULL,NULL,4
467,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/JwthRkrvn2g","Chitora Rural Health Centre",NULL,NULL,4
468,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/K3eLjTWR7Ua","Tongogara Clinic",NULL,NULL,4
469,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/ksGEyiL6VHK","Pakame Clinic",NULL,NULL,4
470,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/L6HMMjCf2em","ZPS Shurugwi Prison Clinic",NULL,NULL,4
471,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/lWzWzj8eDod","Hanke Clinic",NULL,NULL,4
472,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/lypiu5vVvu0","Chrome Mines Shurugwi Mine Hospital",NULL,NULL,4
473,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/PIZUU3RLWHG","Tokwe Clinic",NULL,NULL,4
474,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/PydZayKOsQV","Zhaugwe Clinic",NULL,NULL,4
475,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/qkFQzufmpjb","Dorset Clinic",NULL,NULL,4
476,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/QW93hki8ayp","Rockford Clinic",NULL,NULL,4
477,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/rtLLKsPVFcX","Mazibisa Clinic",NULL,NULL,4
478,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/TenG4vHgD9p","Svika Clinic",NULL,NULL,4
479,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/tg8XvvZ7SvM","Banga Clinic",NULL,NULL,4
480,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/uI2DSCwZKUa","Golden Quarry Mine Clinic",NULL,NULL,4
481,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/wmQIKWoVMfG","Gundura Clinic",NULL,NULL,4
482,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/xg2YCfwetVR","Makusha Clinic",NULL,NULL,4
483,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/xjIYZptpvVW","Gwanza Rural Health Centre",NULL,NULL,4
484,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/yGSzG29MJxg","Ironsides Clinic",NULL,NULL,4
485,"/Z9zOAr1dQ8K/MVEckxDrWZS/XQwyooJ2rFg/ZTPdE7JnPrm","Zvarota Rural Health Centre",NULL,NULL,4
486,"/Z9zOAr1dQ8K/ngqYrheLIDD","Manicaland",NULL,NULL,2
487,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R","Nyanga",NULL,NULL,3
488,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/a4kWVQubF2X","Nyafaru Council Clinic",NULL,NULL,4
489,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/aeF4KhBTPQI","Aberfoyle Clinic",NULL,NULL,4
490,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/Aju73vTX3QS","Kambudzi Conucil Not Open",NULL,NULL,4
491,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/ar0uDdfnZLj","Matize Rural Health Centre",NULL,NULL,4
492,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/bbV3evgWChh","Mt. Mellary Mission Hospital",NULL,NULL,4
493,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/CjgYvsSWY6Z","Fombe Council Clinic",NULL,NULL,4
494,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/dDQvfr1J1WF","Nyangui Private Forestry Clinic",NULL,NULL,4
495,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/E3dKaO9EVLG","Nyamaropa Council Clinic",NULL,NULL,4
496,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/f2s3q3hpt2Y","Dombo Rural Health Centre",NULL,NULL,4
497,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/Fb1Fnblxple","Nyanga Mobile Clinic",NULL,NULL,4
498,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/fl6hx1uY9Eb","Nyarumvurwe Rural Health Centre",NULL,NULL,4
499,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/fPNA1SRHldG","Mutarazi Clinic",NULL,NULL,4
500,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/GbG0Da4p4Hc","Chitindo Council Clinic",NULL,NULL,4
501,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/grCzCZ5MKey","Erin Forestry-Private",NULL,NULL,4
502,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/H0EuZW5U6z0","Gairezi Council Clinic",NULL,NULL,4
503,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/h7OMUB2Ob3i","Elim Mission Hospital",NULL,NULL,4
504,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/i5llB2NrDWw","Nyamombe Rural Health Centre",NULL,NULL,4
505,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/IgZY1FyiSSB","Samvure Council Clinic",NULL,NULL,4
506,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/muBXBus5Chx","Bende Clinic",NULL,NULL,4
507,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/nkf2rrmAkzP","Nyadowa Council Clinic",NULL,NULL,4
508,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/NLhSRRNT8F4","Chiwarira Council Clinic",NULL,NULL,4
509,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/NQBKBdfT0YJ","Nyanga District Hospital",NULL,NULL,4
510,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/o8EDoGj6HD4","Nyajezi Clinic",NULL,NULL,4
511,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/oALHRSyP6i2","Chatindo Clinic",NULL,NULL,4
512,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/oqI2jr2KAz2","Nyamombe Camp Rural Health Centre",NULL,NULL,4
513,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/OXSDJw3J1Zl","Tombo Council Clinic",NULL,NULL,4
514,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/PVpAdwNSnq3","Nyatate Council Clinic",NULL,NULL,4
515,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/qcGHhCLYnKa","Ruchera Rural Health Centre",NULL,NULL,4
516,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/sVeHRWVdzTM","Nyautate Rural Health Centre",NULL,NULL,4
517,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/UGYRNb8466w","Nyanguai Clinic",NULL,NULL,4
518,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/v5Mf8W0aulE","Avilla Mission Hospital",NULL,NULL,4
519,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/vwb72K515yt","Spring Valley Clinic",NULL,NULL,4
520,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/WCu1aJrsw0l","Gotekote Rural Health Centre",NULL,NULL,4
521,"/Z9zOAr1dQ8K/ngqYrheLIDD/dEbgc2xNR7R/wxKvq2qiszm","Regina Coeli Mission Hospital",NULL,NULL,4
522,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc","Chimanimani",NULL,NULL,3
523,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/AjBwPCDCukg","Chakohwa Clinic",NULL,NULL,4
524,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/AW4wxesSF8S","Cashel Clinic",NULL,NULL,4
525,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/BlkmcgIR2dz","Gudyanga Clinic",NULL,NULL,4
526,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/CCzFofFOoMT","Nhedziwa Clinic",NULL,NULL,4
527,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/E5CaoaX1605","Gwindingwe Clinic",NULL,NULL,4
528,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/F6P4PtvHaZw","Chisengu Clinic",NULL,NULL,4
529,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/GCMKQ32EWZU","Biriwiri Mission Hospital",NULL,NULL,4
530,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/gvH9aEu9LFy","Nyanyadzi Rural Hospital",NULL,NULL,4
531,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/hD3vfY5bAdi","Bumba Rural Health Centre",NULL,NULL,4
532,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/hYSc6wvfcWG","Tilbury Clinic",NULL,NULL,4
533,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/Ia12Df0aJyf","Chayamiti Clinic",NULL,NULL,4
534,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/JAMuNO9sAlF","Muchadziya Clinic",NULL,NULL,4
535,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/JijpjzeCPrb","Chimanimani Urban Clinic",NULL,NULL,4
536,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/k0PmvWDldMm","Changazi Rural Health Centre",NULL,NULL,4
537,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/kEGZiKotSKs","Mutsvangwa Clinic",NULL,NULL,4
538,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/LrjXNgGMFo1","Chimanimani Hospital Rural Hosp",NULL,NULL,4
539,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/M6S5SNi4qi5","ARDA Rusitu Clinic",NULL,NULL,4
540,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/mq701zWt16S","Roscommon Clinic",NULL,NULL,4
541,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/N3Ue3Ale4Mn","Charter Clinic",NULL,NULL,4
542,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/PmHlHdYH6Yd","Tarka Clinic",NULL,NULL,4
543,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/Szr0eoJtKNc","Shinja Clinic",NULL,NULL,4
544,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/TFFSBxnsxMH","Martin Clinic",NULL,NULL,4
545,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/TMfrBXHeLne","Nyahode Clinic",NULL,NULL,4
546,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/tNrG9RqjXep","Mutambara District Hospital",NULL,NULL,4
547,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/uJl69M3WiCL","Ngorima Clinic",NULL,NULL,4
548,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/Us2ufZ2IjZC","Rusitu Mission Hospital",NULL,NULL,4
549,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/vG0B1OTBL7l","Chikukwa Rural Health Centre",NULL,NULL,4
550,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/VPHZ5xI0ci8","Mhakwe Clinic",NULL,NULL,4
551,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/WLsZeN6rP6O","Nyabamba Satellite Clinic",NULL,NULL,4
552,"/Z9zOAr1dQ8K/ngqYrheLIDD/Lhyoz3R6Ajc/YM73O6RSoJt","Chikwakwa Clinic",NULL,NULL,4
553,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht","Mutare",NULL,NULL,3
555,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/AsdXd0AoGXL","Chitaka Clinic",NULL,NULL,4
556,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/Aw9meXkMQYK","Nyamazura Rural Health Centre",NULL,NULL,4
557,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/AwcwYEbSQCl","ARDA Odzi Clinic",NULL,NULL,4
558,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/BtCysCBfnDp","Nyagundi Rural Health Centre",NULL,NULL,4
559,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/cAEJQYoN26N","Mukwada Clinic",NULL,NULL,4
560,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/cr9XgOrqJwk","Dangamvura Clinic",NULL,NULL,4
561,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/CzT0kz8uz7m","Chishingwi Clinic",NULL,NULL,4
562,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/DApAIch75BK","Mutare Provincial Hospital",NULL,NULL,4
563,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/dhvrhq8mLae","ARDA Transau Clinic",NULL,NULL,4
564,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/DnVqMdfhU8F","Chinyamazizi",NULL,NULL,4
565,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/eGJAGwnxFSZ","Sakubva Health Centre Hospital",NULL,NULL,4
566,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/eN6ckU5zhfE","Chiadzwa Rural Health Centre",NULL,NULL,4
567,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/fen7qRnHupP","Mutare Provincial Hospital",NULL,NULL,4
568,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/fPVUTHduV6g","Umguza Infectious Diseases Hospital ",NULL,NULL,4
569,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/FTXaJPvQwkN","Odzi Rural Hospital",NULL,NULL,4
570,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/GmBfBIZu0RH","Florida Clinic",NULL,NULL,4
571,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/gukxzjQHdEA","Chipendeke Rural Health Centre",NULL,NULL,4
572,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/gzDYRQZm5rr","Nzvenga Clinic",NULL,NULL,4
573,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/h22FuA9Lid3","Chiwere Rural Health Centre",NULL,NULL,4
